"RIGHT",1.01,10.4637,0.5606,0.198,2.4,2.6471,6.4775,867,1.19,10.9286,0.6429,0.196,5.02,42,2.5,9,0,0.429,22.5,0.97,11.4545,0.8182,0.158,3.18,1.14,12.8571,1.2857,0.222,6.43,27034,0.52578947368421,0.1775,0.0213,0.2879,0.464052631578947,0.2439,0.0244,0.2439,0.5,0.1667,0.105263157894737,0.5,0.25,0,0.450894736842105,0.2162,0.2432,0.027,1.16666666666667,4.5,4.5,1.34,10513,3.72,7.2887,0.5,0,0,0,0,0,0,24,0,0,11,0,0,18,55,"NATIONAL","RIGHT",1.29,7.9273,0.8163,0.249,3.7,3.0562,8.5412,4002,0.25,6.75,0,0,0,12,0.75,6.75,0,0.25,13.5,0.55,9.8182,0,0,0,1.6,3.6,1.8,0.35,7.2,31737,0.552058823529412,0.1863,0.0372,0.2869,0.694058823529412,0.1463,0.0732,0.2927,0.1667,0.25,0.490176470588235,0.16,0.4,0.04,0.490176470588235,0.125,0.125,0.125,1.6,7.2,9,1.304,4878,3.48,9.4982,1.2,1,0,1,1,1,1,24,0,0,11,2,0.1,15,28,"AMERICAN","Away"
"RIGHT",1.27,7.5109,0.7874,0.25,3.59,2.9529,8.4952,1783,1.47,6.8727,1.4727,0.299,4.91,55,0.82,3.8571,0,0.238,8.59,1.67,11,2,0.333,7,1.14,3.75,0.75,0.25,2.92,21310,0.540133333333333,0.2276,0.0291,0.2664,0.212733333333333,0.3448,0,0.1034,0,0,0.0722666666666667,0.3333,0.0513,0,0.266666666666667,0.3684,0.2105,0,0.333333333333333,0,13.5,1.29,3082,3.95333333333333,8.489,0,0,0,0,0,0,0,24,0,3,9,0,0,9,53,"NATIONAL","RIGHT",0,0,0,0,0,0,0,0,1.05,8.5263,0,0.211,1.89,57,1.25,9,0,0.267,13.5,1.29,7.9412,0,0.227,3.86,0.71,8.1818,0,0.19,0.79,22536,0.668,0.1829,0.0348,0.2859,0.625571428571429,0.2462,0,0.3231,0.55,0.15,0.142857142857143,0.5,0.5,0,0.625,0.2381,0.3175,0,0.333333333333333,0,18,1.10333333333333,1639,3.26333333333333,12.2233,0,1,0,1,0,1,0,24,0,3,9,3,0.15,9,43,"NATIONAL","Away"
"RIGHT",1.37,7.2743,1.3025,0.268,4.81,2.8589,9.4369,3296,1.59,4.9592,2.7551,0.338,8.27,49,2.36,3.8571,3.8571,0.35,23.14,1.86,3.8571,0,0.367,3.86,1.5,5.1081,5.1081,0.3,9.95,30901,0.492,0.1961,0.0369,0.2762,0.287857142857143,0.35,0,0.1333,0.1667,0.3889,0,0.6667,0,0,0.299928571428571,0.3148,0.1481,0,1.375,7.875,4.5,2.06,1561,9.205,9.5304,0,0.5,0.5,0,0,0.5,1,24,0,1,9,0,0,9,50,"AMERICAN","LEFT",1.33,6.9852,0.8759,0.265,3.95,2.8114,9.191,2497,1.25,6.1875,1.6875,0.27,5.06,48,1.64,7.3636,2.4545,0.4,17.18,2,0,0,0.4,0,1.12,7.4118,1.5882,0.25,5.29,25212,0.541266666666667,0.1952,0.036,0.2735,0.780066666666667,0.1935,0.0968,0.2419,0.4444,0.3333,0.7152,0.1961,0.1569,0.0784,1.23333333333333,0.1818,0.6364,0.1818,0.666666666666667,0,13.5,1.09333333333333,2380,2.92,8.7353,0,0.5,0,0.5,0,0.5,0,24,0,3,9,3,0.15,12,45,"AMERICAN","Away"
"LEFT",1.36,8.4512,0.9439,0.241,3.82,4.1268,8.122,1230,0.77,9.9,1.8,0.211,1.74,30,0.33,15,3,0.1,9,5,0,18,0.625,36,0.57,10.5,0.75,0.098,0.73,16099,0.5743125,0.2267,0.0356,0.255,0.43625,0.25,0.04,0.22,0.15,0.3,0.3125,0.3333,0.1667,0.1667,0.444875,0.2447,0.2234,0.0319,1.15333333333333,0,6.3529,1.35,1966,4.12666666666667,6.5921,1,0.3333333333333333333333333333,0.3333333333333333333333333333,0,0,0.3333333333333333333333333333,1,24,0,0,9,0,0.1,10,59,"AMERICAN","LEFT",1.37,7.6343,1.0843,0.255,4.13,3.5461,8.7541,3038,1.13,4.3548,0.871,0.262,3.38,31,1.13,0,0,0.273,13.5,0.86,7.7143,0,0.125,0,1.3,5.25,0.75,0.286,3.65,25793,0.573692307692308,0.2079,0.0451,0.2612,0.455538461538461,0.3441,0.0323,0.2366,0.2,0.44,0.396153846153846,0.25,0.2188,0.0625,0.460769230769231,0.3934,0.2459,0.0164,1,4.5,15,1.39,4938,4.43,7.6604,0.333333333333333,0.6666666666666666666666666667,0,0.6666666666666666666666666667,0,0.6666666666666666666666666667,0,24,0,0,9,3,0.15,3,54,"AMERICAN","Home"
"RIGHT",1.4,6.075,1.125,0.274,4.04,2.85,9.75,360,1.38,5.9062,1.6875,0.256,4.98,64,1.24,1.5882,1.5882,0.35,14.29,1.54,4.05,1.35,0.235,3.29,1.15,8.3077,1.3846,0.271,6.23,21958,0.618642857142857,0.1794,0.0281,0.2676,0.522642857142857,0.2688,0.0108,0.2473,0.2593,0.4074,0.489785714285714,0.2597,0.2727,0.013,0.208285714285714,0.3125,0.125,0,1.25,0,2.25,1.32,3244,3.47,8.8224,0,0.3333333333333333333333333333,0.3333333333333333333333333333,0,0,0.3333333333333333333333333333,0.3333333333333333333333333333,24,0,3,9,0,0.05,6,69,"AMERICAN","RIGHT",1.18,8.0815,0.8427,0.237,3.51,2.6545,7.9972,3204,2.42,6.48,2.16,0.429,12.46,25,2.36,3.8571,3.8571,0.421,25.07,2.68,7.5,1.5,0.5,12.79,1.89,6,1.5,0.296,5.68,28528,0.622769230769231,0.1859,0.0259,0.2689,0.454153846153846,0.1959,0.0206,0.2474,0.2778,0.1667,0.634615384615385,0.2941,0.4118,0.0588,0.377307692307692,0.175,0.2125,0.0125,3,0,18,1.42,435,3.22,6.2069,1.5,0.6666666666666666666666666667,0,0.6666666666666666666666666667,0,0.6666666666666666666666666667,0.6666666666666666666666666667,24,0,1,9,5,0.25,3,45,"AMERICAN","Away"
"RIGHT",1.4,6.4753,0.63,0.275,4.1,2.9154,9.6544,1843,1.18,7,0,0.212,3.86,27,2.67,6,0,0.4,12,1.24,9.5294,0,0.238,3.18,1.73,4.32,0,0.273,3.12,49361,0.7182,0.197,0.0426,0.2765,0.855733333333334,0.2143,0.0571,0.3,0.5,0.2,0.3832,0.25,0.2143,0.0357,1.01326666666667,0.1905,0.3571,0.0714,1.25,0,11.25,1.39,1907,4.3,6.6969,0,0.5,0.5,0,0,0.5,0,24,0,0,9,0,0.1,12,42,"AMERICAN","RIGHT",1.21,9.0891,1.1361,0.238,3.61,2.8069,8.0866,1212,1.5,6.6122,0.551,0.271,5.4,49,1.5,1.8,0,0.238,13.5,2.23,8.1,0,0.346,6.1,0.62,8.1818,2.4545,0.154,3.97,17012,0.5865,0.2353,0.0315,0.2551,0.444888888888889,0.2778,0.0556,0.25,0.15,0.4,0.111111111111111,0.4,0.2,0,0.442388888888889,0.2687,0.2537,0.0597,2.385,10.4275,8.5909,1.3625,2573,5.0825,9.6331,3.9375,0.5,0,0.5,0,0.5,0,24,0,1,9,2,0.1,23,40,"AMERICAN","Home"
"RIGHT",1.18,8.3902,0.9606,0.237,3.53,2.6785,7.9717,6774,1.96,6.6522,1.9565,0.373,7.43,69,1.04,5.4,0,0.179,11.42,1.92,6,0.75,0.36,5.25,1.56,6.75,2.25,0.319,6.75,23111,0.534333333333333,0.1822,0.0236,0.2793,0.599733333333333,0.1134,0.0619,0.2887,0.2222,0.1481,0.133333333333333,0.2,0.2,0,0.602866666666666,0.1087,0.2935,0.0652,0.825,0,8.4375,1.2225,2471,3.1675,6.7309,0.1875,0.6666666666666666666666666667,0,0.6666666666666666666666666667,0,0.6666666666666666666666666667,0.5,24,0,3,9,4,0.2,8,47,"NATIONAL","LEFT",1.27,7.9134,0.697,0.259,3.3,2.6856,8.713,1317,1.5,8.3571,3.2143,0.306,6.43,42,1.71,0,3.8571,0.333,15.43,1,10.8,1.8,0.222,5.4,2.11,5.25,3,0.377,5.84,24214,0.751714285714286,0.1866,0.0339,0.2819,0.803428571428571,0.2323,0.0202,0.3333,0.5,0.1667,0.285714285714286,0.5,0.3333,0,0.816571428571429,0.2151,0.3333,0.0215,0.333333333333333,0,9,1.19666666666667,6815,3.72666666666667,6.9808,0,1,0,1,0,1,0,24,0,3,9,4,0.2,9,52,"NATIONAL","Home"
"LEFT",1.32,8.2453,1.1996,0.233,3.55,4.0044,7.9074,1598,1.35,10.1739,1.9565,0.281,3.52,69,0.75,9,0,0.118,3.38,1,10,0,0.194,3,1.34,9.8182,2.4545,0.297,2.89,25219,0.526352941176471,0.1661,0.0407,0.2837,0.186529411764706,0.2131,0,0.1148,0.1429,0,0.191176470588235,0.1724,0.1379,0,0.137176470588235,0.25,0.0938,0,0.375,3.375,6.75,1.1875,4130,3.585,8.3223,0,0,0,0,0,0,0,48,0,3,9,0,0.05,9,60,"AMERICAN","LEFT",1.32,7.414,1.1998,0.261,4.28,2.8302,9.0342,2633,1.55,6.5455,1.6364,0.295,2.05,66,1.14,7.7143,2.5714,0.231,6.43,2.25,9,0,0.381,2.25,1.43,5.5714,2.1429,0.275,3,25960,0.488875,0.2049,0.0408,0.278,0.2339375,0.3288,0.0137,0.137,0.2,0.3333,0.296875,0.3548,0.2258,0.0323,0.1460625,0.3095,0.0714,0,2.68,13.86,9.5294,1.512,1712,4.702,9.6676,0.6,0.3333333333333333333333333333,0.3333333333333333333333333333,0,0,0.3333333333333333333333333333,1,24,0,1,9,0,0,9,59,"AMERICAN","Home"
"RIGHT",1.12,7.2944,0.5444,0.24,3.31,1.9052,8.2198,496,0.88,5.625,1.125,0.194,3.38,24,3,0,0,0.333,13.5,0.75,4.5,2.25,0.125,2.25,1.09,7.3636,0,0.267,2.45,25275,0.596071428571428,0.1974,0.0426,0.2637,0.378785714285714,0.3362,0.0259,0.2069,0.1538,0.3077,0.424714285714286,0.2708,0.2083,0.0417,0.335428571428571,0.3824,0.2059,0.0147,1.5,13.5,11.5714,1.41666666666667,5200,4.52333333333333,7.0615,0,0.5,0,0.5,0,0.5,0,48,0,0,9,4,0.2,6,42,"AMERICAN","RIGHT",1.39,6.4379,0.8389,0.264,3.82,3.336,9.1496,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30287,0.5718125,0.1875,0.0397,0.2802,0.6716875,0.2055,0.0685,0.2877,0.0833,0.1667,0.21875,0.3333,0.3333,0,0.499625,0.2,0.2857,0.0714,1.05,3.375,7.7143,1.4475,1794,4.2125,7.9314,0.75,0.5,0,0.5,0,0.5,0,48,0,0,9,4,0.2,12,43,"AMERICAN","Away"
"LEFT",1.43,7.9615,0.8077,0.274,4.38,3.4615,9.4615,468,1.24,9.45,1.35,0.235,3.95,40,0.95,13.5,1.5,0.174,8.53,1.91,12.2727,4.9091,0.353,7.36,1.12,9.6429,0,0.18,2.51,12933,0.558,0.2453,0.0315,0.2617,0.533375,0.2537,0.0448,0.2985,0.2812,0.2188,0.4686875,0.3182,0.2727,0.0455,0.55275,0.2222,0.3111,0.0444,2.0225,6.99,5.5588,1.5275,2014,4.8025,7.0785,3.9375,0.25,0.25,0,0,0.25,0,24,0,2,9,0,0,17,61,"NATIONAL","RIGHT",1.36,7.0464,1.0981,0.269,4.49,2.8765,9.3907,4008,1.24,8.3793,0.931,0.257,5.12,58,1.31,10.8,1.8,0.2,15.19,1.36,9,1.6364,0.233,8.18,1.22,9.75,0.75,0.292,1.46,18885,0.613,0.2269,0.0313,0.2617,0.619333333333333,0.2364,0.0455,0.2909,0.3415,0.2439,0.393333333333333,0.3333,0.2,0.0667,0.706533333333333,0.2,0.325,0.0375,0.166666666666667,0,13.5,1.20666666666667,3973,3.38333333333333,8.0871,0,1,0,1,1,1,0,24,0,1,9,4,0.2,9,45,"NATIONAL","Home"
